,CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN
505,13,Hidalgo,Hgo.,45,OMITLAN DE JUAREZ
506,13,Hidalgo,Hgo.,46,SAN FELIPE ORIZATLAN
507,13,Hidalgo,Hgo.,47,PACULA
508,13,Hidalgo,Hgo.,48,PACHUCA DE SOTO
509,13,Hidalgo,Hgo.,49,PISAFLORES
510,13,Hidalgo,Hgo.,50,PROGRESO DE OBREGON
511,13,Hidalgo,Hgo.,51,MINERAL DE LA REFORMA
512,13,Hidalgo,Hgo.,52,SAN AGUSTIN TLAXIACA
513,13,Hidalgo,Hgo.,53,SAN BARTOLO TUTOTEPEC
514,13,Hidalgo,Hgo.,54,SAN SALVADOR
515,13,Hidalgo,Hgo.,55,SANTIAGO DE ANAYA
516,13,Hidalgo,Hgo.,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO
517,13,Hidalgo,Hgo.,57,SINGUILUCAN
518,13,Hidalgo,Hgo.,58,TASQUILLO
519,13,Hidalgo,Hgo.,59,TECOZAUTLA
520,13,Hidalgo,Hgo.,60,TENANGO DE DORIA
521,13,Hidalgo,Hgo.,61,TEPEAPULCO
522,13,Hidalgo,Hgo.,62,TEPEHUACAN DE GUERRERO
523,13,Hidalgo,Hgo.,63,TEPEJI DEL RIO DE OCAMPO
524,13,Hidalgo,Hgo.,64,TEPETITLAN
525,13,Hidalgo,Hgo.,65,TETEPANGO
526,13,Hidalgo,Hgo.,66,VILLA DE TEZONTEPEC
527,13,Hidalgo,Hgo.,67,TEZONTEPEC DE ALDAMA
528,13,Hidalgo,Hgo.,68,TIANGUISTENGO
529,13,Hidalgo,Hgo.,69,TIZAYUCA
530,13,Hidalgo,Hgo.,70,TLAHUELILPAN
531,13,Hidalgo,Hgo.,71,TLAHUILTEPA
532,13,Hidalgo,Hgo.,72,TLANALAPA
533,13,Hidalgo,Hgo.,73,TLANCHINOL
534,13,Hidalgo,Hgo.,74,TLAXCOAPAN
535,13,Hidalgo,Hgo.,75,TOLCAYUCA
536,13,Hidalgo,Hgo.,76,TULA DE ALLENDE
537,13,Hidalgo,Hgo.,77,TULANCINGO DE BRAVO
538,13,Hidalgo,Hgo.,78,XOCHIATIPAN
539,13,Hidalgo,Hgo.,79,XOCHICOATLAN
540,13,Hidalgo,Hgo.,80,YAHUALICA
541,13,Hidalgo,Hgo.,81,ZACUALTIPAN DE ANGELES
542,13,Hidalgo,Hgo.,82,ZAPOTLAN DE JUAREZ
543,13,Hidalgo,Hgo.,83,ZEMPOALA
544,13,Hidalgo,Hgo.,84,ZIMAPAN
545,14,Jalisco,Jal.,1,ACATIC
546,14,Jalisco,Jal.,2,ACATLAN DE JUAREZ
547,14,Jalisco,Jal.,3,AHUALULCO DE MERCADO
548,14,Jalisco,Jal.,4,AMACUECA
549,14,Jalisco,Jal.,5,AMATITAN
550,14,Jalisco,Jal.,6,AMECA
551,14,Jalisco,Jal.,7,SAN JUANITO DE ESCOBEDO
552,14,Jalisco,Jal.,8,ARANDAS
553,14,Jalisco,Jal.,9,EL ARENAL
554,14,Jalisco,Jal.,10,ATEMAJAC DE BRIZUELA
555,14,Jalisco,Jal.,11,ATENGO
556,14,Jalisco,Jal.,12,ATENGUILLO
557,14,Jalisco,Jal.,13,ATOTONILCO EL ALTO
558,14,Jalisco,Jal.,14,ATOYAC
559,14,Jalisco,Jal.,15,AUTLAN DE NAVARRO
560,14,Jalisco,Jal.,16,AYOTLAN
561,14,Jalisco,Jal.,17,AYUTLA
562,14,Jalisco,Jal.,18,LA BARCA
563,14,Jalisco,Jal.,19,BOLAÑOS
564,14,Jalisco,Jal.,20,CABO CORRIENTES
565,14,Jalisco,Jal.,21,CASIMIRO CASTILLO
566,14,Jalisco,Jal.,22,CIHUATLAN
567,14,Jalisco,Jal.,23,ZAPOTLAN EL GRANDE
568,14,Jalisco,Jal.,24,COCULA
569,14,Jalisco,Jal.,25,COLOTLAN
570,14,Jalisco,Jal.,26,CONCEPCION DE BUENOS AIRES
571,14,Jalisco,Jal.,27,CUAUTITLAN DE GARCIA BARRAGAN
572,14,Jalisco,Jal.,28,CUAUTLA
573,14,Jalisco,Jal.,29,CUQUIO
574,14,Jalisco,Jal.,30,CHAPALA
575,14,Jalisco,Jal.,31,CHIMALTITAN
576,14,Jalisco,Jal.,32,CHIQUILISTLAN
577,14,Jalisco,Jal.,33,DEGOLLADO
578,14,Jalisco,Jal.,34,EJUTLA
579,14,Jalisco,Jal.,35,ENCARNACION DE DIAZ
580,14,Jalisco,Jal.,36,ETZATLAN
581,14,Jalisco,Jal.,37,EL GRULLO
582,14,Jalisco,Jal.,38,GUACHINANGO
583,14,Jalisco,Jal.,39,GUADALAJARA
584,14,Jalisco,Jal.,40,HOSTOTIPAQUILLO
585,14,Jalisco,Jal.,41,HUEJUCAR
586,14,Jalisco,Jal.,42,HUEJUQUILLA EL ALTO
587,14,Jalisco,Jal.,43,LA HUERTA
588,14,Jalisco,Jal.,44,IXTLAHUACAN DE LOS MEMBRILLOS
589,14,Jalisco,Jal.,45,IXTLAHUACAN DEL RIO
590,14,Jalisco,Jal.,46,JALOSTOTITLAN
591,14,Jalisco,Jal.,47,JAMAY
592,14,Jalisco,Jal.,48,JESUS MARIA
593,14,Jalisco,Jal.,49,JILOTLAN DE LOS DOLORES
594,14,Jalisco,Jal.,50,JOCOTEPEC
595,14,Jalisco,Jal.,51,JUANACATLAN
596,14,Jalisco,Jal.,52,JUCHITLAN
597,14,Jalisco,Jal.,53,LAGOS DE MORENO
598,14,Jalisco,Jal.,54,EL LIMON
599,14,Jalisco,Jal.,55,MAGDALENA
600,14,Jalisco,Jal.,56,SANTA MARIA DEL ORO
601,14,Jalisco,Jal.,57,LA MANZANILLA DE LA PAZ
602,14,Jalisco,Jal.,58,MASCOTA
603,14,Jalisco,Jal.,59,MAZAMITLA
604,14,Jalisco,Jal.,60,MEXTICACAN
605,14,Jalisco,Jal.,61,MEZQUITIC
606,14,Jalisco,Jal.,62,MIXTLAN
607,14,Jalisco,Jal.,63,OCOTLAN
608,14,Jalisco,Jal.,64,OJUELOS DE JALISCO
609,14,Jalisco,Jal.,65,PIHUAMO
610,14,Jalisco,Jal.,66,PONCITLAN
611,14,Jalisco,Jal.,67,PUERTO VALLARTA
612,14,Jalisco,Jal.,68,VILLA PURIFICACION
613,14,Jalisco,Jal.,69,QUITUPAN
614,14,Jalisco,Jal.,70,EL SALTO
615,14,Jalisco,Jal.,71,SAN CRISTOBAL DE LA BARRANCA
616,14,Jalisco,Jal.,72,SAN DIEGO DE ALEJANDRIA
617,14,Jalisco,Jal.,73,SAN JUAN DE LOS LAGOS
618,14,Jalisco,Jal.,74,SAN JULIAN
619,14,Jalisco,Jal.,75,SAN MARCOS
620,14,Jalisco,Jal.,76,SAN MARTIN DE BOLAÑOS
621,14,Jalisco,Jal.,77,SAN MARTIN HIDALGO
622,14,Jalisco,Jal.,78,SAN MIGUEL EL ALTO
623,14,Jalisco,Jal.,79,GOMEZ FARIAS
624,14,Jalisco,Jal.,80,SAN SEBASTIAN DEL OESTE
625,14,Jalisco,Jal.,81,SANTA MARIA DE LOS ANGELES
626,14,Jalisco,Jal.,82,SAYULA
627,14,Jalisco,Jal.,83,TALA
628,14,Jalisco,Jal.,84,TALPA DE ALLENDE
629,14,Jalisco,Jal.,85,TAMAZULA DE GORDIANO
630,14,Jalisco,Jal.,86,TAPALPA
631,14,Jalisco,Jal.,87,TECALITLAN
632,14,Jalisco,Jal.,88,TECOLOTLAN
633,14,Jalisco,Jal.,89,TECHALUTA DE MONTENEGRO
634,14,Jalisco,Jal.,90,TENAMAXTLAN
635,14,Jalisco,Jal.,91,TEOCALTICHE
636,14,Jalisco,Jal.,92,TEOCUITATLAN DE CORONA
637,14,Jalisco,Jal.,93,TEPATITLAN DE MORELOS
638,14,Jalisco,Jal.,94,TEQUILA
639,14,Jalisco,Jal.,95,TEUCHITLAN
640,14,Jalisco,Jal.,96,TIZAPAN EL ALTO
641,14,Jalisco,Jal.,97,TLAJOMULCO DE ZUÑIGA
642,14,Jalisco,Jal.,98,SAN PEDRO TLAQUEPAQUE
643,14,Jalisco,Jal.,99,TOLIMAN
644,14,Jalisco,Jal.,100,TOMATLAN
645,14,Jalisco,Jal.,101,TONALA
646,14,Jalisco,Jal.,102,TONAYA
647,14,Jalisco,Jal.,103,TONILA
648,14,Jalisco,Jal.,104,TOTATICHE
649,14,Jalisco,Jal.,105,TOTOTLAN
650,14,Jalisco,Jal.,106,TUXCACUESCO
651,14,Jalisco,Jal.,107,TUXCUECA
652,14,Jalisco,Jal.,108,TUXPAN
653,14,Jalisco,Jal.,109,UNION DE SAN ANTONIO
654,14,Jalisco,Jal.,110,UNION DE TULA
655,14,Jalisco,Jal.,111,VALLE DE GUADALUPE
656,14,Jalisco,Jal.,112,VALLE DE JUAREZ
657,14,Jalisco,Jal.,113,SAN GABRIEL
658,14,Jalisco,Jal.,114,VILLA CORONA
659,14,Jalisco,Jal.,115,VILLA GUERRERO
660,14,Jalisco,Jal.,116,VILLA HIDALGO
661,14,Jalisco,Jal.,117,CAÑADAS DE OBREGON
662,14,Jalisco,Jal.,118,YAHUALICA DE GONZALEZ GALLO
663,14,Jalisco,Jal.,119,ZACOALCO DE TORRES
664,14,Jalisco,Jal.,120,ZAPOPAN
665,14,Jalisco,Jal.,121,ZAPOTILTIC
666,14,Jalisco,Jal.,122,ZAPOTITLAN DE VADILLO
667,14,Jalisco,Jal.,123,ZAPOTLAN DEL REY
668,14,Jalisco,Jal.,124,ZAPOTLANEJO
669,14,Jalisco,Jal.,125,SAN IGNACIO CERRO GORDO
670,15,Estado de Mexico,Mex.,1,ACAMBAY DE RUIZ CASTAÑEDA
671,15,Estado de Mexico,Mex.,2,ACOLMAN
672,15,Estado de Mexico,Mex.,3,ACULCO
673,15,Estado de Mexico,Mex.,4,ALMOLOYA DE ALQUISIRAS
674,15,Estado de Mexico,Mex.,5,ALMOLOYA DE JUAREZ
675,15,Estado de Mexico,Mex.,6,ALMOLOYA DEL RIO
676,15,Estado de Mexico,Mex.,7,AMANALCO
677,15,Estado de Mexico,Mex.,8,AMATEPEC
678,15,Estado de Mexico,Mex.,9,AMECAMECA
679,15,Estado de Mexico,Mex.,10,APAXCO
680,15,Estado de Mexico,Mex.,11,ATENCO
681,15,Estado de Mexico,Mex.,12,ATIZAPAN
682,15,Estado de Mexico,Mex.,13,ATIZAPAN DE ZARAGOZA
683,15,Estado de Mexico,Mex.,14,ATLACOMULCO
684,15,Estado de Mexico,Mex.,15,ATLAUTLA
685,15,Estado de Mexico,Mex.,16,AXAPUSCO
686,15,Estado de Mexico,Mex.,17,AYAPANGO
687,15,Estado de Mexico,Mex.,18,CALIMAYA
688,15,Estado de Mexico,Mex.,19,CAPULHUAC
689,15,Estado de Mexico,Mex.,20,COACALCO DE BERRIOZABAL
690,15,Estado de Mexico,Mex.,21,COATEPEC HARINAS
691,15,Estado de Mexico,Mex.,22,COCOTITLAN
692,15,Estado de Mexico,Mex.,23,COYOTEPEC
693,15,Estado de Mexico,Mex.,24,CUAUTITLAN
694,15,Estado de Mexico,Mex.,25,CHALCO
695,15,Estado de Mexico,Mex.,26,CHAPA DE MOTA
696,15,Estado de Mexico,Mex.,27,CHAPULTEPEC
697,15,Estado de Mexico,Mex.,28,CHIAUTLA
698,15,Estado de Mexico,Mex.,29,CHICOLOAPAN
699,15,Estado de Mexico,Mex.,30,CHICONCUAC
700,15,Estado de Mexico,Mex.,31,CHIMALHUACAN
701,15,Estado de Mexico,Mex.,32,DONATO GUERRA
702,15,Estado de Mexico,Mex.,33,ECATEPEC DE MORELOS
703,15,Estado de Mexico,Mex.,34,ECATZINGO
704,15,Estado de Mexico,Mex.,35,HUEHUETOCA
705,15,Estado de Mexico,Mex.,36,HUEYPOXTLA
706,15,Estado de Mexico,Mex.,37,HUIXQUILUCAN
707,15,Estado de Mexico,Mex.,38,ISIDRO FABELA
708,15,Estado de Mexico,Mex.,39,IXTAPALUCA
709,15,Estado de Mexico,Mex.,40,IXTAPAN DE LA SAL
710,15,Estado de Mexico,Mex.,41,IXTAPAN DEL ORO
711,15,Estado de Mexico,Mex.,42,IXTLAHUACA
712,15,Estado de Mexico,Mex.,43,XALATLACO
713,15,Estado de Mexico,Mex.,44,JALTENCO
714,15,Estado de Mexico,Mex.,45,JILOTEPEC
715,15,Estado de Mexico,Mex.,46,JILOTZINGO
716,15,Estado de Mexico,Mex.,47,JIQUIPILCO
717,15,Estado de Mexico,Mex.,48,JOCOTITLAN
718,15,Estado de Mexico,Mex.,49,JOQUICINGO
719,15,Estado de Mexico,Mex.,50,JUCHITEPEC
720,15,Estado de Mexico,Mex.,51,LERMA
721,15,Estado de Mexico,Mex.,52,MALINALCO
722,15,Estado de Mexico,Mex.,53,MELCHOR OCAMPO
723,15,Estado de Mexico,Mex.,54,METEPEC
724,15,Estado de Mexico,Mex.,55,MEXICALTZINGO
725,15,Estado de Mexico,Mex.,56,MORELOS
726,15,Estado de Mexico,Mex.,57,NAUCALPAN DE JUAREZ
727,15,Estado de Mexico,Mex.,58,NEZAHUALCOYOTL
728,15,Estado de Mexico,Mex.,59,NEXTLALPAN
729,15,Estado de Mexico,Mex.,60,NICOLAS ROMERO
730,15,Estado de Mexico,Mex.,61,NOPALTEPEC
731,15,Estado de Mexico,Mex.,62,OCOYOACAC
732,15,Estado de Mexico,Mex.,63,OCUILAN
733,15,Estado de Mexico,Mex.,64,EL ORO
734,15,Estado de Mexico,Mex.,65,OTUMBA
735,15,Estado de Mexico,Mex.,66,OTZOLOAPAN
736,15,Estado de Mexico,Mex.,67,OTZOLOTEPEC
737,15,Estado de Mexico,Mex.,68,OZUMBA
738,15,Estado de Mexico,Mex.,69,PAPALOTLA
739,15,Estado de Mexico,Mex.,70,LA PAZ
740,15,Estado de Mexico,Mex.,71,POLOTITLAN
741,15,Estado de Mexico,Mex.,72,RAYON
742,15,Estado de Mexico,Mex.,73,SAN ANTONIO LA ISLA
743,15,Estado de Mexico,Mex.,74,SAN FELIPE DEL PROGRESO
744,15,Estado de Mexico,Mex.,75,SAN MARTIN DE LAS PIRAMIDES
745,15,Estado de Mexico,Mex.,76,SAN MATEO ATENCO
746,15,Estado de Mexico,Mex.,77,SAN SIMON DE GUERRERO
747,15,Estado de Mexico,Mex.,78,SANTO TOMAS
748,15,Estado de Mexico,Mex.,79,SOYANIQUILPAN DE JUAREZ
749,15,Estado de Mexico,Mex.,80,SULTEPEC
750,15,Estado de Mexico,Mex.,81,TECAMAC
751,15,Estado de Mexico,Mex.,82,TEJUPILCO
752,15,Estado de Mexico,Mex.,83,TEMAMATLA
753,15,Estado de Mexico,Mex.,84,TEMASCALAPA
754,15,Estado de Mexico,Mex.,85,TEMASCALCINGO
755,15,Estado de Mexico,Mex.,86,TEMASCALTEPEC
756,15,Estado de Mexico,Mex.,87,TEMOAYA
757,15,Estado de Mexico,Mex.,88,TENANCINGO
758,15,Estado de Mexico,Mex.,89,TENANGO DEL AIRE
759,15,Estado de Mexico,Mex.,90,TENANGO DEL VALLE
760,15,Estado de Mexico,Mex.,91,TEOLOYUCAN
761,15,Estado de Mexico,Mex.,92,TEOTIHUACAN
762,15,Estado de Mexico,Mex.,93,TEPETLAOXTOC
763,15,Estado de Mexico,Mex.,94,TEPETLIXPA
764,15,Estado de Mexico,Mex.,95,TEPOTZOTLAN
765,15,Estado de Mexico,Mex.,96,TEQUIXQUIAC
766,15,Estado de Mexico,Mex.,97,TEXCALTITLAN
767,15,Estado de Mexico,Mex.,98,TEXCALYACAC
768,15,Estado de Mexico,Mex.,99,TEXCOCO
769,15,Estado de Mexico,Mex.,100,TEZOYUCA
770,15,Estado de Mexico,Mex.,101,TIANGUISTENCO
771,15,Estado de Mexico,Mex.,102,TIMILPAN
772,15,Estado de Mexico,Mex.,103,TLALMANALCO
773,15,Estado de Mexico,Mex.,104,TLALNEPANTLA DE BAZ
774,15,Estado de Mexico,Mex.,105,TLATLAYA
775,15,Estado de Mexico,Mex.,106,TOLUCA
776,15,Estado de Mexico,Mex.,107,TONATICO
777,15,Estado de Mexico,Mex.,108,TULTEPEC
778,15,Estado de Mexico,Mex.,109,TULTITLAN
779,15,Estado de Mexico,Mex.,110,VALLE DE BRAVO
780,15,Estado de Mexico,Mex.,111,VILLA DE ALLENDE
781,15,Estado de Mexico,Mex.,112,VILLA DEL CARBON
782,15,Estado de Mexico,Mex.,113,VILLA GUERRERO
783,15,Estado de Mexico,Mex.,114,VILLA VICTORIA
784,15,Estado de Mexico,Mex.,115,XONACATLAN
785,15,Estado de Mexico,Mex.,116,ZACAZONAPAN
786,15,Estado de Mexico,Mex.,117,ZACUALPAN
787,15,Estado de Mexico,Mex.,118,ZINACANTEPEC
788,15,Estado de Mexico,Mex.,119,ZUMPAHUACAN
789,15,Estado de Mexico,Mex.,120,ZUMPANGO
790,15,Estado de Mexico,Mex.,121,CUAUTITLAN IZCALLI
791,15,Estado de Mexico,Mex.,122,VALLE DE CHALCO SOLIDARIDAD
792,15,Estado de Mexico,Mex.,123,LUVIANOS
793,15,Estado de Mexico,Mex.,124,SAN JOSE DEL RINCON
794,15,Estado de Mexico,Mex.,125,TONANITLA
795,16,Michoacan,Mich.,1,ACUITZIO
796,16,Michoacan,Mich.,2,AGUILILLA
797,16,Michoacan,Mich.,3,ALVARO OBREGON
798,16,Michoacan,Mich.,4,ANGAMACUTIRO
799,16,Michoacan,Mich.,5,ANGANGUEO
800,16,Michoacan,Mich.,6,APATZINGAN
801,16,Michoacan,Mich.,7,APORO
802,16,Michoacan,Mich.,8,AQUILA
803,16,Michoacan,Mich.,9,ARIO
804,16,Michoacan,Mich.,10,ARTEAGA
805,16,Michoacan,Mich.,11,BRISEÑAS
806,16,Michoacan,Mich.,12,BUENAVISTA
807,16,Michoacan,Mich.,13,CARACUARO
808,16,Michoacan,Mich.,14,COAHUAYANA
809,16,Michoacan,Mich.,15,COALCOMAN DE VAZQUEZ PALLARES
810,16,Michoacan,Mich.,16,COENEO
811,16,Michoacan,Mich.,17,CONTEPEC
812,16,Michoacan,Mich.,18,COPANDARO
813,16,Michoacan,Mich.,19,COTIJA
814,16,Michoacan,Mich.,20,CUITZEO
815,16,Michoacan,Mich.,21,CHARAPAN
816,16,Michoacan,Mich.,22,CHARO
817,16,Michoacan,Mich.,23,CHAVINDA
818,16,Michoacan,Mich.,24,CHERAN
819,16,Michoacan,Mich.,25,CHILCHOTA
820,16,Michoacan,Mich.,26,CHINICUILA
821,16,Michoacan,Mich.,27,CHUCANDIRO
822,16,Michoacan,Mich.,28,CHURINTZIO
823,16,Michoacan,Mich.,29,CHURUMUCO
824,16,Michoacan,Mich.,30,ECUANDUREO
825,16,Michoacan,Mich.,31,EPITACIO HUERTA
826,16,Michoacan,Mich.,32,ERONGARICUARO
827,16,Michoacan,Mich.,33,GABRIEL ZAMORA
828,16,Michoacan,Mich.,34,HIDALGO
829,16,Michoacan,Mich.,35,LA HUACANA
830,16,Michoacan,Mich.,36,HUANDACAREO
831,16,Michoacan,Mich.,37,HUANIQUEO
832,16,Michoacan,Mich.,38,HUETAMO
833,16,Michoacan,Mich.,39,HUIRAMBA
834,16,Michoacan,Mich.,40,INDAPARAPEO
835,16,Michoacan,Mich.,41,IRIMBO
836,16,Michoacan,Mich.,42,IXTLAN
837,16,Michoacan,Mich.,43,JACONA
838,16,Michoacan,Mich.,44,JIMENEZ
839,16,Michoacan,Mich.,45,JIQUILPAN
840,16,Michoacan,Mich.,46,JUAREZ
841,16,Michoacan,Mich.,47,JUNGAPEO
842,16,Michoacan,Mich.,48,LAGUNILLAS
843,16,Michoacan,Mich.,49,MADERO
844,16,Michoacan,Mich.,50,MARAVATIO
845,16,Michoacan,Mich.,51,MARCOS CASTELLANOS
846,16,Michoacan,Mich.,52,LAZARO CARDENAS
847,16,Michoacan,Mich.,53,MORELIA
848,16,Michoacan,Mich.,54,MORELOS
849,16,Michoacan,Mich.,55,MUGICA
850,16,Michoacan,Mich.,56,NAHUATZEN
851,16,Michoacan,Mich.,57,NOCUPETARO
852,16,Michoacan,Mich.,58,NUEVO PARANGARICUTIRO
853,16,Michoacan,Mich.,59,NUEVO URECHO
854,16,Michoacan,Mich.,60,NUMARAN
855,16,Michoacan,Mich.,61,OCAMPO
856,16,Michoacan,Mich.,62,PAJACUARAN
857,16,Michoacan,Mich.,63,PANINDICUARO
858,16,Michoacan,Mich.,64,PARACUARO
859,16,Michoacan,Mich.,65,PARACHO
860,16,Michoacan,Mich.,66,PATZCUARO
861,16,Michoacan,Mich.,67,PENJAMILLO
862,16,Michoacan,Mich.,68,PERIBAN
863,16,Michoacan,Mich.,69,LA PIEDAD
864,16,Michoacan,Mich.,70,PUREPERO
865,16,Michoacan,Mich.,71,PURUANDIRO
866,16,Michoacan,Mich.,72,QUERENDARO
867,16,Michoacan,Mich.,73,QUIROGA
868,16,Michoacan,Mich.,74,COJUMATLAN DE REGULES
869,16,Michoacan,Mich.,75,LOS REYES
870,16,Michoacan,Mich.,76,SAHUAYO
871,16,Michoacan,Mich.,77,SAN LUCAS
872,16,Michoacan,Mich.,78,SANTA ANA MAYA
873,16,Michoacan,Mich.,79,SALVADOR ESCALANTE
874,16,Michoacan,Mich.,80,SENGUIO
875,16,Michoacan,Mich.,81,SUSUPUATO
876,16,Michoacan,Mich.,82,TACAMBARO
877,16,Michoacan,Mich.,83,TANCITARO
878,16,Michoacan,Mich.,84,TANGAMANDAPIO
879,16,Michoacan,Mich.,85,TANGANCICUARO
880,16,Michoacan,Mich.,86,TANHUATO
881,16,Michoacan,Mich.,87,TARETAN
882,16,Michoacan,Mich.,88,TARIMBARO
883,16,Michoacan,Mich.,89,TEPALCATEPEC
884,16,Michoacan,Mich.,90,TINGAMBATO
885,16,Michoacan,Mich.,91,TINGÜINDIN
886,16,Michoacan,Mich.,92,TIQUICHEO DE NICOLAS ROMERO
887,16,Michoacan,Mich.,93,TLALPUJAHUA
888,16,Michoacan,Mich.,94,TLAZAZALCA
889,16,Michoacan,Mich.,95,TOCUMBO
890,16,Michoacan,Mich.,96,TUMBISCATIO
891,16,Michoacan,Mich.,97,TURICATO
892,16,Michoacan,Mich.,98,TUXPAN
893,16,Michoacan,Mich.,99,TUZANTLA
894,16,Michoacan,Mich.,100,TZINTZUNTZAN
895,16,Michoacan,Mich.,101,TZITZIO
896,16,Michoacan,Mich.,102,URUAPAN
897,16,Michoacan,Mich.,103,VENUSTIANO CARRANZA
898,16,Michoacan,Mich.,104,VILLAMAR
899,16,Michoacan,Mich.,105,VISTA HERMOSA
900,16,Michoacan,Mich.,106,YURECUARO
901,16,Michoacan,Mich.,107,ZACAPU
902,16,Michoacan,Mich.,108,ZAMORA
903,16,Michoacan,Mich.,109,ZINAPARO
904,16,Michoacan,Mich.,110,ZINAPECUARO
905,16,Michoacan,Mich.,111,ZIRACUARETIRO
906,16,Michoacan,Mich.,112,ZITACUARO
907,16,Michoacan,Mich.,113,JOSE SIXTO VERDUZCO
908,17,Morelos,Mor.,1,AMACUZAC
909,17,Morelos,Mor.,2,ATLATLAHUCAN
910,17,Morelos,Mor.,3,AXOCHIAPAN
911,17,Morelos,Mor.,4,AYALA
912,17,Morelos,Mor.,5,COATLAN DEL RIO
913,17,Morelos,Mor.,6,CUAUTLA
914,17,Morelos,Mor.,7,CUERNAVACA
915,17,Morelos,Mor.,8,EMILIANO ZAPATA
916,17,Morelos,Mor.,9,HUITZILAC
917,17,Morelos,Mor.,10,JANTETELCO
918,17,Morelos,Mor.,11,JIUTEPEC
919,17,Morelos,Mor.,12,JOJUTLA
920,17,Morelos,Mor.,13,JONACATEPEC DE LEANDRO VALLE
921,17,Morelos,Mor.,14,MAZATEPEC
922,17,Morelos,Mor.,15,MIACATLAN
923,17,Morelos,Mor.,16,OCUITUCO
924,17,Morelos,Mor.,17,PUENTE DE IXTLA
925,17,Morelos,Mor.,18,TEMIXCO
926,17,Morelos,Mor.,19,TEPALCINGO
927,17,Morelos,Mor.,20,TEPOZTLAN
928,17,Morelos,Mor.,21,TETECALA
929,17,Morelos,Mor.,22,TETELA DEL VOLCAN
930,17,Morelos,Mor.,23,TLALNEPANTLA
931,17,Morelos,Mor.,24,TLALTIZAPAN DE ZAPATA
932,17,Morelos,Mor.,25,TLAQUILTENANGO
933,17,Morelos,Mor.,26,TLAYACAPAN
934,17,Morelos,Mor.,27,TOTOLAPAN
935,17,Morelos,Mor.,28,XOCHITEPEC
936,17,Morelos,Mor.,29,YAUTEPEC
937,17,Morelos,Mor.,30,YECAPIXTLA
938,17,Morelos,Mor.,31,ZACATEPEC
939,17,Morelos,Mor.,32,ZACUALPAN DE AMILPAS
940,17,Morelos,Mor.,33,TEMOAC
941,17,Morelos,Mor.,34,COATETELCO
942,17,Morelos,Mor.,35,XOXOCOTLA
943,17,Morelos,Mor.,36,HUEYAPAN
944,18,Nayarit,Nay.,1,ACAPONETA
945,18,Nayarit,Nay.,2,AHUACATLAN
946,18,Nayarit,Nay.,3,AMATLAN DE CAÑAS
947,18,Nayarit,Nay.,4,COMPOSTELA
948,18,Nayarit,Nay.,5,HUAJICORI
949,18,Nayarit,Nay.,6,IXTLAN DEL RIO
950,18,Nayarit,Nay.,7,JALA
951,18,Nayarit,Nay.,8,XALISCO
952,18,Nayarit,Nay.,9,DEL NAYAR
953,18,Nayarit,Nay.,10,ROSAMORADA
954,18,Nayarit,Nay.,11,RUIZ
955,18,Nayarit,Nay.,12,SAN BLAS
956,18,Nayarit,Nay.,13,SAN PEDRO LAGUNILLAS
957,18,Nayarit,Nay.,14,SANTA MARIA DEL ORO
958,18,Nayarit,Nay.,15,SANTIAGO IXCUINTLA
959,18,Nayarit,Nay.,16,TECUALA
960,18,Nayarit,Nay.,17,TEPIC
961,18,Nayarit,Nay.,18,TUXPAN
962,18,Nayarit,Nay.,19,LA YESCA
963,18,Nayarit,Nay.,20,BAHIA DE BANDERAS
964,19,Nuevo Leon,NL,1,ABASOLO
965,19,Nuevo Leon,NL,2,AGUALEGUAS
966,19,Nuevo Leon,NL,3,LOS ALDAMAS
967,19,Nuevo Leon,NL,4,ALLENDE
968,19,Nuevo Leon,NL,5,ANAHUAC
969,19,Nuevo Leon,NL,6,APODACA
970,19,Nuevo Leon,NL,7,ARAMBERRI
971,19,Nuevo Leon,NL,8,BUSTAMANTE
972,19,Nuevo Leon,NL,9,CADEREYTA JIMENEZ
973,19,Nuevo Leon,NL,10,EL CARMEN
974,19,Nuevo Leon,NL,11,CERRALVO
975,19,Nuevo Leon,NL,12,CIENEGA DE FLORES
976,19,Nuevo Leon,NL,13,CHINA
977,19,Nuevo Leon,NL,14,DOCTOR ARROYO
978,19,Nuevo Leon,NL,15,DOCTOR COSS
979,19,Nuevo Leon,NL,16,DOCTOR GONZALEZ
980,19,Nuevo Leon,NL,17,GALEANA
981,19,Nuevo Leon,NL,18,GARCIA
982,19,Nuevo Leon,NL,19,SAN PEDRO GARZA GARCIA
983,19,Nuevo Leon,NL,20,GENERAL BRAVO
984,19,Nuevo Leon,NL,21,GENERAL ESCOBEDO
985,19,Nuevo Leon,NL,22,GENERAL TERAN
986,19,Nuevo Leon,NL,23,GENERAL TREVIÑO
987,19,Nuevo Leon,NL,24,GENERAL ZARAGOZA
988,19,Nuevo Leon,NL,25,GENERAL ZUAZUA
989,19,Nuevo Leon,NL,26,GUADALUPE
990,19,Nuevo Leon,NL,27,LOS HERRERAS
991,19,Nuevo Leon,NL,28,HIGUERAS
992,19,Nuevo Leon,NL,29,HUALAHUISES
993,19,Nuevo Leon,NL,30,ITURBIDE
994,19,Nuevo Leon,NL,31,JUAREZ
995,19,Nuevo Leon,NL,32,LAMPAZOS DE NARANJO
